repo_owner,repo_name,issue_number,pr_url,commit_url
minetest,minetest,7541,https://github.com/minetest/minetest/pull/7542,https://github.com/minetest/minetest/commit/81582f098e004ecfcebf10efb35c6d6fb11ea815
minetest,minetest,6137,https://github.com/minetest/minetest/pull/6142,https://github.com/minetest/minetest/commit/ffcf44cb8503035473349614b51f1ad57242dae1
minetest,minetest,3602,https://github.com/minetest/minetest/pull/5270,https://github.com/minetest/minetest/commit/04f90774ccc76a2497d728816ca548f95c7d04fd
minetest,minetest,3530,https://github.com/minetest/minetest/pull/4336,https://github.com/minetest/minetest/commit/d0c2c0cbe89886dee603391e60b769af0fb78cf1
minetest,minetest,3511,https://github.com/minetest/minetest/pull/4027,https://github.com/minetest/minetest/commit/62c35533a3cb63ff985009df95f8481ca1074338
minetest,minetest,2226,https://github.com/minetest/minetest/pull/4025,https://github.com/minetest/minetest/commit/b12bc0811cbab75ff78a75d09903cf0111c158b3
NixOS,nix,8372,https://github.com/NixOS/nix/pull/8398,https://github.com/NixOS/nix/commit/a382919d7dd696c01c0d5abd04222c2821c0a49d
NixOS,nix,7011,https://github.com/NixOS/nix/pull/7059,https://github.com/NixOS/nix/commit/0f977bf91e29192d7f0c0f9cad16351bad7cd137
microsoft,STL,2303,https://github.com/microsoft/STL/pull/2304,https://github.com/microsoft/STL/commit/31c0ca20e420d634ca9347f6b3309d1cb2b4db0b
rizonesoft,Notepad3,4921,https://github.com/rizonesoft/Notepad3/pull/4926,https://github.com/rizonesoft/Notepad3/commit/d796c33ccf680b7dd5bb96d0bc89d80c703acb90
rizonesoft,Notepad3,3796,https://github.com/rizonesoft/Notepad3/pull/3797,https://github.com/rizonesoft/Notepad3/commit/ebb193a0c5fc387dee872e630f81aac56b9e1bc0
mapbox,mapbox-gl-native,14708,https://github.com/mapbox/mapbox-gl-native/pull/14709,https://github.com/mapbox/mapbox-gl-native/commit/eff50135f2f4d7c8104c7c6fdc65ae763132b979
mapbox,mapbox-gl-native,12576,https://github.com/mapbox/mapbox-gl-native/pull/14107,https://github.com/mapbox/mapbox-gl-native/commit/dc410252b666a83f2f935e785978bee562eccb6c
mapbox,mapbox-gl-native,12545,https://github.com/mapbox/mapbox-gl-native/pull/12556,https://github.com/mapbox/mapbox-gl-native/commit/12c7b68e478dde33d886adfd868d02169cca69ca
mapbox,mapbox-gl-native,9912,https://github.com/mapbox/mapbox-gl-native/pull/9938,https://github.com/mapbox/mapbox-gl-native/commit/7dbec98caf69233a59d1cc03a374f77cbd59ff1f
mapbox,mapbox-gl-native,5104,https://github.com/mapbox/mapbox-gl-native/pull/5412,https://github.com/mapbox/mapbox-gl-native/commit/2bf4e20052e827a4f69dd718ba659f66edccc6df
mapbox,mapbox-gl-native,4026,https://github.com/mapbox/mapbox-gl-native/pull/4963,https://github.com/mapbox/mapbox-gl-native/commit/d28b6f37190dc1c9cbb1e3973f8a4534b507865c
mapbox,mapbox-gl-native,3727,https://github.com/mapbox/mapbox-gl-native/pull/3731,https://github.com/mapbox/mapbox-gl-native/commit/0439d003135dbdd15a993efff712e27cd15ab89e
mapbox,mapbox-gl-native,3069,https://github.com/mapbox/mapbox-gl-native/pull/3072,https://github.com/mapbox/mapbox-gl-native/commit/35441a26e9bc6335ae5009455672772572bee004
mapbox,mapbox-gl-native,3005,https://github.com/mapbox/mapbox-gl-native/pull/3009,https://github.com/mapbox/mapbox-gl-native/commit/0dc1519a1891dac6272f69dd1d1768f15908003c
mapbox,mapbox-gl-native,2577,https://github.com/mapbox/mapbox-gl-native/pull/2656,https://github.com/mapbox/mapbox-gl-native/commit/d7db22746a1b8e53c1ca9ed3a975f0dbafd17baf
mapbox,mapbox-gl-native,2290,https://github.com/mapbox/mapbox-gl-native/pull/2409,https://github.com/mapbox/mapbox-gl-native/commit/85ec3eb0a5739c4f7b160d82715d3be51e10a02b
mapbox,mapbox-gl-native,2180,https://github.com/mapbox/mapbox-gl-native/pull/2181,https://github.com/mapbox/mapbox-gl-native/commit/2f30dfe97d851f2a2bb4141dc234013b01f8afd3
mapbox,mapbox-gl-native,1946,https://github.com/mapbox/mapbox-gl-native/pull/1960,https://github.com/mapbox/mapbox-gl-native/commit/d57a02f3a9274d331ddaa7a82d062e36fdc09251
mapnik,mapnik,2210,https://github.com/mapnik/mapnik/pull/2241,https://github.com/mapnik/mapnik/commit/f0fd0aa8ce3f377289f32ebeb80f03d47f9977df
nuttyartist,notes,425,https://github.com/nuttyartist/notes/pull/427,https://github.com/nuttyartist/notes/commit/e9ec0f996e7a8523f00eaf68a7c2c58d2fac9216
defold,defold,8678,https://github.com/defold/defold/pull/8839,https://github.com/defold/defold/commit/a513dc0246ce19cb2204ae307ddf3b52c68e6138
xtensor-stack,xtensor,2063,https://github.com/xtensor-stack/xtensor/pull/2064,https://github.com/xtensor-stack/xtensor/commit/14d9486e049ca54deb444a39ce399690b5ad1463
solvespace,solvespace,759,https://github.com/solvespace/solvespace/pull/762,https://github.com/solvespace/solvespace/commit/c6a06e72020e1b02180ee0f3a487854a8775d921
facebookincubator,velox,10057,https://github.com/facebookincubator/velox/pull/10084,https://github.com/facebookincubator/velox/commit/fa9bfdbad216f0d793113c52de7aae2520526239
facebookincubator,velox,9914,https://github.com/facebookincubator/velox/pull/9926,https://github.com/facebookincubator/velox/commit/40c8e68b664f2d8ca83ef724407ba3fa6ae14641
facebookincubator,velox,9254,https://github.com/facebookincubator/velox/pull/9307,https://github.com/facebookincubator/velox/commit/941cd2c11655557b640bef5ad988e6c816f99698
facebookincubator,velox,5324,https://github.com/facebookincubator/velox/pull/5651,https://github.com/facebookincubator/velox/commit/05c6e8ea3d467be38287324ec5a92c0b6bb4dfc5
facebookincubator,velox,3863,https://github.com/facebookincubator/velox/pull/3868,https://github.com/facebookincubator/velox/commit/591877950a55f2e06705059ba97bc1c02dbb8b87
facebookincubator,velox,3173,https://github.com/facebookincubator/velox/pull/3174,https://github.com/facebookincubator/velox/commit/ba95637ba14a2120f4ad55b1e3ef0a4f908ac9bf
