Project Name,Commit URL,Message
cub,https://github.com/NVIDIA/cub/commit/4d65ee91cf3d8eb834b9c5fdeeffe5fdf5ba7d37,"""Allow TilePrefixCallbackOp to compute tile index"""
cub,https://github.com/NVIDIA/cub/commit/eb9731a1b521235d9857b4ca14798ab0ea000b3b,"""Fewer workloads for select and partition"""
cub,https://github.com/NVIDIA/cub/commit/24755a316c0522a29d5f3fc35410a557f65276ea,"""Introduce tuning parameter into reduce by key"""
cub,https://github.com/NVIDIA/cub/commit/17e6ea134c57644801c8eda48fa5afa92074d7a3,"""Generate power-law distributed offsets"""
cub,https://github.com/NVIDIA/cub/commit/9b9d4531ca792d889a9f85fb0cf1e5d16d3d17d2,"""Generate segmented workload for by-key algorithms"""
cub,https://github.com/NVIDIA/cub/commit/3bbf1fd91328089f43daf9d1a93d85d01ad23599,"""Use new generator in scan by key"""
cub,https://github.com/NVIDIA/cub/commit/4bbcb26fb29062b5a6b391c89e60c4346364999c,"""Uniform segment keys"""
cub,https://github.com/NVIDIA/cub/commit/06da67857e03442ece9f4c4f577ab76dcdaa2e6b,"""Tune reduce by key"""
cub,https://github.com/NVIDIA/cub/commit/edd00b299485dc16ba7815e6ac9e41f30130b35f,"""Simplify decoupled look-back tuning"""
cub,https://github.com/NVIDIA/cub/commit/b0ae4004fbb3870f13d2f1d925ba313220d45f09,"""Tune RLE for SM90"""
CUDA_Freshman,https://github.com/Tony-Tan/CUDA_Freshman/commit/9ab4ff6e841e62c75a7bd37a8d604ece0f07f629,"""reduce integer"""
CUDA_Freshman,https://github.com/Tony-Tan/CUDA_Freshman/commit/0056696cfed2362f3728e9abf9abf5756f869c59,"""reduceInteger"""
CUDA_Freshman,https://github.com/Tony-Tan/CUDA_Freshman/commit/97830dcc48e31ec2a09b9255020812f098c41cb5,"""reduceInteger"""
CUDA_Freshman,https://github.com/Tony-Tan/CUDA_Freshman/commit/d2738a8b82282f82ef7394381d5a062ec7b0a17a,"""reduce inter leaved"""
cugraph,https://github.com/rapidsai/cugraph/commit/be193c36a8c74870158696ff6b91c68510ce636b,"""WIP, added python bindings for modularity maximization clustering, balanced cut clustering, and clustering metric methods"""
cugraph,https://github.com/rapidsai/cugraph/commit/e05047565161947481d06d63133fe46ab728bca0,"""remove cudatoolkit dependency for weighted jaccard"""
cugraph,https://github.com/rapidsai/cugraph/commit/9669ec90554fcf5080cd9245b06eedc631cc38eb,"""WIP: Starting to add in function to get two hop neighbors"""
cugraph,https://github.com/rapidsai/cugraph/commit/b7a14aa8dcc9d0bf0acd81ec4d31d7b4d1244bfa,"""WIP on computing two hop neighbors"""
cugraph,https://github.com/rapidsai/cugraph/commit/c4c3784572d68f2a7a664950931942dc7a5982b9,"""Added an nvgraph light path for cugraph that speed up the build by 3x"""
cugraph,https://github.com/rapidsai/cugraph/commit/9a33860bcfb5ed0a490d7c0fd089a3b59fef56db,"""WIP starting to add c methods for computing overlap coefficient"""
cugraph,https://github.com/rapidsai/cugraph/commit/ef677e647fece4cbd124de1b2904c8b7566f95fd,"""Added overlap coefficient functionality in python layer"""
cugraph,https://github.com/rapidsai/cugraph/commit/11586335c63e69154a88f127915ed72729acc447,"""changed the allgather to be more stable"""
cugraph,https://github.com/rapidsai/cugraph/commit/57daf68486bb2547c05eb5d7226f69a0ad84c28f,"""removed tab space in algorithms.h"""
cugraph,https://github.com/rapidsai/cugraph/commit/efa0fcec8c82060e2c2db9c8afe18743e26086c0,"""Added a kernel to compute the markov transition matrix"""
cugraph,https://github.com/rapidsai/cugraph/commit/84870b4752e3a47919f5fc0cca6d01da7ad1b84c,"""power iteration checkpoint"""
cugraph,https://github.com/rapidsai/cugraph/commit/dfd2892435ebcf253c03a4e016490c9e0d6557c2,"""Adding cudadeviceSynchronize"""
cugraph,https://github.com/rapidsai/cugraph/commit/197831bc6cf5d34f9ae12c81dcde675debaa8f08,"""added check for edge_data != nullptr for graph algorithms requiring edge weights"""
cugraph,https://github.com/rapidsai/cugraph/commit/e9806b48f142533587f068fab2f957ae3ba9268e,"""Finished implementation of find matches operator"""
cugraph,https://github.com/rapidsai/cugraph/commit/be193c36a8c74870158696ff6b91c68510ce636b,"""WIP, added python bindings for modularity maximization clustering, balanced cut clustering, and clustering metric methods"""
cugraph,https://github.com/rapidsai/cugraph/commit/e05047565161947481d06d63133fe46ab728bca0,"""remove cudatoolkit dependency for weighted jaccard"""
cugraph,https://github.com/rapidsai/cugraph/commit/9669ec90554fcf5080cd9245b06eedc631cc38eb,"""WIP: Starting to add in function to get two hop neighbors"""
cugraph,https://github.com/rapidsai/cugraph/commit/b7a14aa8dcc9d0bf0acd81ec4d31d7b4d1244bfa,"""WIP on computing two hop neighbors"""
cugraph,https://github.com/rapidsai/cugraph/commit/c4c3784572d68f2a7a664950931942dc7a5982b9,"""Added an nvgraph light path for cugraph that speed up the build by 3x"""
cugraph,https://github.com/rapidsai/cugraph/commit/9a33860bcfb5ed0a490d7c0fd089a3b59fef56db,"""WIP starting to add c methods for computing overlap coefficient"""
cugraph,https://github.com/rapidsai/cugraph/commit/ef677e647fece4cbd124de1b2904c8b7566f95fd,"""Added overlap coefficient functionality in python layer"""
cugraph,https://github.com/rapidsai/cugraph/commit/11586335c63e69154a88f127915ed72729acc447,"""changed the allgather to be more stable"""
cugraph,https://github.com/rapidsai/cugraph/commit/57daf68486bb2547c05eb5d7226f69a0ad84c28f,"""removed tab space in algorithms.h"""
cugraph,https://github.com/rapidsai/cugraph/commit/efa0fcec8c82060e2c2db9c8afe18743e26086c0,"""Added a kernel to compute the markov transition matrix"""
cugraph,https://github.com/rapidsai/cugraph/commit/84870b4752e3a47919f5fc0cca6d01da7ad1b84c,"""power iteration checkpoint"""
cugraph,https://github.com/rapidsai/cugraph/commit/dfd2892435ebcf253c03a4e016490c9e0d6557c2,"""Adding cudadeviceSynchronize"""
cugraph,https://github.com/rapidsai/cugraph/commit/197831bc6cf5d34f9ae12c81dcde675debaa8f08,"""added check for edge_data != nullptr for graph algorithms requiring edge weights"""
cugraph,https://github.com/rapidsai/cugraph/commit/e9806b48f142533587f068fab2f957ae3ba9268e,"""Finished implementation of find matches operator"""
cugraph,https://github.com/rapidsai/cugraph/commit/aabf183dec52ddd7c3ffa3ac4fb790777279b6e4,"""Explanation about the process of kcore extraction"""
cugraph,https://github.com/rapidsai/cugraph/commit/5ccc67c96c27ae4028b552031c4ee6db6452a829,"""Iniital work on wrapping k-truss algorithm"""
cugraph,https://github.com/rapidsai/cugraph/commit/eed517ef49bd1cb7fdf54e040da0c068ce48b1bd,"""Building dynamic Hornet for ktruss computation"""
cugraph,https://github.com/rapidsai/cugraph/commit/df7ffca1412fa261e43c7aed9f8e8868599a035f,"""reducing cpp pagerank test suite as per slack chat"""
cugraph,https://github.com/rapidsai/cugraph/commit/8c6df87ec9d1e4534cbe43c432d7a66bf5e498fa,"""Update algorithms.h"""
cugraph,https://github.com/rapidsai/cugraph/commit/14a1ff33c82dd04ddede872ecece5a12841823b2,"""replace a cudaGetDeviceProperties with three separate cudaDeviceGetAttribute calls for three attributes; the latter is > 100x faster"""
cugraph,https://github.com/rapidsai/cugraph/commit/5712b08466d5a242e0fbbc4f509670b8cb8b7666,"""replaced Graph by GraphCSR in sssp.cu/cuh sssp_kernels.cuh, moved sssp to algorithms.hpp"""
cugraph,https://github.com/rapidsai/cugraph/commit/af0dbede74fadb28ed5d3255133253575c447e8f,"""updated bfs .cu/cuh, moved bfs to algorithms.hpp"""
cugraph,https://github.com/rapidsai/cugraph/commit/4ba2a4ef5a00f08270d4d195ab7526c2f4b09837,"""sssp generate fake 1.0 weights again, add tests for this behavior"""
cugraph,https://github.com/rapidsai/cugraph/commit/b975c4598961b25b0c4923a5642df9cdc30d68d1,"""update bfs optimization path"""
cugraph,https://github.com/rapidsai/cugraph/commit/6bbbf3d20a9ccf96300b837553eda377432b4be9,"""Define API for hungarian algorithm"""
cugraph,https://github.com/rapidsai/cugraph/commit/d7f96f5fe833af364e6ce3a2096f211dde4892c4,"""add c++ ref algorithm"""
cugraph,https://github.com/rapidsai/cugraph/commit/a8a171f6fea157dc4c1eff1762fb87aa9f25335d,"""Katz calculates alpha if not provided"""
cugraph,https://github.com/rapidsai/cugraph/commit/6dcd335eb8d4196753575cc9b692a12d54793625,"""Normalize interface and remove vertex column when returning df"""
cugraph,https://github.com/rapidsai/cugraph/commit/dc7bda2e4e1ec3b6ba3d21c2fd54da26bf1b8611,"""Compute best jitter tolerance and speed on CPU"""
cugraph,https://github.com/rapidsai/cugraph/commit/79318e9ebc34b04c542c175340037f30eedda831,"""Sort and compute degree with COO"""
cugraph,https://github.com/rapidsai/cugraph/commit/1fc5e02716455082de604133b179f041dc1c4823,"""Compute distance inside lin log block"""
cugraph,https://github.com/rapidsai/cugraph/commit/3db36226ecf8fc1ada0eed37064e30059cdf249f,"""Louvain optimization"""
cugraph,https://github.com/rapidsai/cugraph/commit/4b38a7a29ebea628902eacc181f2469dcdecbf0e,"""bc: compute no longer resets betweenness"""
cugraph,https://github.com/rapidsai/cugraph/commit/feee7f9cac2f7c44a1f238a3052ed5c24687984f,"""add wrapper for gunrock HITS algorithm"""
cugraph,https://github.com/rapidsai/cugraph/commit/1a3fc3f933842b4350ac569c69da8b0631d89f4a,"""saving progress, started RAFT and RAII integration"""
cugraph,https://github.com/rapidsai/cugraph/commit/9c91246d4cafce8c1aea555a12f4fa2afa033203,"""bc: unstable, moving copies and reduce to c++"""
cugraph,https://github.com/rapidsai/cugraph/commit/907697477fffee6527afa90a7d865e18544363c0,"""BFSCommunicator abstraction for frontier reduction"""
cugraph,https://github.com/rapidsai/cugraph/commit/6c3a648ee6bc9e967290ccf9298e02e84c148adb,"""Compiled raft version of spectral clustering partition. Not tested yet."""
cugraph,https://github.com/rapidsai/cugraph/commit/ba8b51cf6d68874fa5e8b545e4eb2c903761838a,"""Ported modularityMaximization() to raft."""
cugraph,https://github.com/rapidsai/cugraph/commit/9957803f05deafde45351d50f5016f34bab6170d,"""Ported modularity analysis to RAFT."""
cugraph,https://github.com/rapidsai/cugraph/commit/a7918aabc81c33cb578def012370d87c69035f39,"""Ifdefed-out nvgraph dependency in spectral clustering."""
cugraph,https://github.com/rapidsai/cugraph/commit/058d774f3e54a7910ab274cc154d79f8cefe963b,"""opg: graph distribution uses class"""
cugraph,https://github.com/rapidsai/cugraph/commit/3df9df2b33104b1f86f6022f46b469a9ddb63aa1,"""WIP MG BFS perf fix"""
cugraph,https://github.com/rapidsai/cugraph/commit/89c95c8a8fb8710d6fc9385b4ce378c2955f25f1,"""bc: all reduce total number of sources"""
cugraph,https://github.com/rapidsai/cugraph/commit/c14a49e1238f8a9f6fdb0727bf888c3b53a6d234,"""Removed unnecessary device-to-host copy which caused a performance regression. Fixed some search-and-replace errors in comments, added more detail about k to the BC docstring."""
cugraph,https://github.com/rapidsai/cugraph/commit/b68d72f79c45ea6b8318d94bcaa9932b293b696f,"""Proto interface and implementation."""
cugraph,https://github.com/rapidsai/cugraph/commit/322fcb2a04d89c52a3e231edb350783aaaa553b2,"""factor out matrix market garph file read"""
cugraph,https://github.com/rapidsai/cugraph/commit/6bf3eb67ef9274118ffaa22cfdc27f8663b47489,"""saving progress"""
cugraph,https://github.com/rapidsai/cugraph/commit/bb8c66397d6f2e8d8ce0808cfd4944baa10771e0,"""add functions to compute mappings between vertex/edge and GPU rank"""
cugraph,https://github.com/rapidsai/cugraph/commit/0cd66787bb092b6ae82a870c0e4182bfc546c430,"""saving progress"""
cugraph,https://github.com/rapidsai/cugraph/commit/844000e2de2d9d47febf48a4c7aa9aea86fa59ed,"""fix API inconsistencies in graph functions.hpp (compare to graph primitives based algorithms in algorithms.hpp)"""
cugraph,https://github.com/rapidsai/cugraph/commit/7c7c79e24ec897e14ae067007153eff787a01150,"""Implement MNMG Renumber (#1355)

This exposes to cython / python newly added C++ functions `sort_and_shuffle_values()` and `renumber_edgelist()` in order to perform MNMG renumbering.

Authors:
  - Andrei Schaffer (@aschaffer)

Approvers:
  - Chuck Hastings (@ChuckHastings)
  - Seunghwa Kang (@seunghwak)
  - Alex Fender (@afender)

URL: https://github.com/rapidsai/cugraph/pull/1355"""
cugraph,https://github.com/rapidsai/cugraph/commit/369beee0f912e87bd8272ae500bc56711319f6d6,"""Rename sort_and_shuffle to groupby_gpuid_and_shuffle (#1392)

Rename to better reflect what this function should do than how it is currently implemented (which can change in the future for better performance).

Authors:
  - Seunghwa Kang (@seunghwak)

Approvers:
  - Chuck Hastings (@ChuckHastings)
  - Alex Fender (@afender)

URL: https://github.com/rapidsai/cugraph/pull/1392"""
