repo_owner,repo_name,issue_number,pr_url,commit_url
mapbox,mapbox-gl-native,2290,https://github.com/mapbox/mapbox-gl-native/pull/2409,https://github.com/mapbox/mapbox-gl-native/commit/85ec3eb0a5739c4f7b160d82715d3be51e10a02b
mapbox,mapbox-gl-native,2411,https://github.com/mapbox/mapbox-gl-native/pull/2670,https://github.com/mapbox/mapbox-gl-native/commit/d5922428c62ffdf836e22d04d76cbbdbb42f7b77
mapbox,mapbox-gl-native,2411,https://github.com/mapbox/mapbox-gl-native/pull/2712,https://github.com/mapbox/mapbox-gl-native/commit/8b79a8d6e63c6ae927dc32770ffeadd58be023e7
mapbox,mapbox-gl-native,2577,https://github.com/mapbox/mapbox-gl-native/pull/2656,https://github.com/mapbox/mapbox-gl-native/commit/d7db22746a1b8e53c1ca9ed3a975f0dbafd17baf
mapbox,mapbox-gl-native,2724,https://github.com/mapbox/mapbox-gl-native/pull/5327,https://github.com/mapbox/mapbox-gl-native/commit/bfcd21dd7e1531466be365447bb9a9630ed20d31
mapbox,mapbox-gl-native,3005,https://github.com/mapbox/mapbox-gl-native/pull/3009,https://github.com/mapbox/mapbox-gl-native/commit/0dc1519a1891dac6272f69dd1d1768f15908003c
mapbox,mapbox-gl-native,3069,https://github.com/mapbox/mapbox-gl-native/pull/3072,https://github.com/mapbox/mapbox-gl-native/commit/35441a26e9bc6335ae5009455672772572bee004
mapbox,mapbox-gl-native,3130,https://github.com/mapbox/mapbox-gl-native/pull/3448,https://github.com/mapbox/mapbox-gl-native/commit/6fcb9f4da12da595a82c933775d6608c5b0f4f23
mapbox,mapbox-gl-native,3159,https://github.com/mapbox/mapbox-gl-native/pull/3685,https://github.com/mapbox/mapbox-gl-native/commit/cc47da5a15650c3f8ede9f7e253e4099dc61673f
mapbox,mapbox-gl-native,3185,https://github.com/mapbox/mapbox-gl-native/pull/9258,https://github.com/mapbox/mapbox-gl-native/commit/3d04d11af00dd8aeb15ca1a0ab5d630bfb91d302
mapbox,mapbox-gl-native,3452,https://github.com/mapbox/mapbox-gl-native/pull/4608,https://github.com/mapbox/mapbox-gl-native/commit/f964e40e7e9220d08751d8607af61ac5a7c0794c
mapbox,mapbox-gl-native,3727,https://github.com/mapbox/mapbox-gl-native/pull/3731,https://github.com/mapbox/mapbox-gl-native/commit/0439d003135dbdd15a993efff712e27cd15ab89e
mapbox,mapbox-gl-native,3867,https://github.com/mapbox/mapbox-gl-native/pull/4184,https://github.com/mapbox/mapbox-gl-native/commit/bc63d7522713c941a4d924a739988de98294192c
mapbox,mapbox-gl-native,4026,https://github.com/mapbox/mapbox-gl-native/pull/4963,https://github.com/mapbox/mapbox-gl-native/commit/d28b6f37190dc1c9cbb1e3973f8a4534b507865c
mapbox,mapbox-gl-native,4411,https://github.com/mapbox/mapbox-gl-native/pull/8054,https://github.com/mapbox/mapbox-gl-native/commit/403e2ef952ab730578fa049a54e9298040e512c9
mapbox,mapbox-gl-native,4654,https://github.com/mapbox/mapbox-gl-native/pull/8894,https://github.com/mapbox/mapbox-gl-native/commit/6868b2557d5b16cbd6ac1765f249cab9a697b1bd
mapbox,mapbox-gl-native,4704,https://github.com/mapbox/mapbox-gl-native/pull/4711,https://github.com/mapbox/mapbox-gl-native/commit/253a007d99c2079b95d5c6d11715e16815067e16
mapbox,mapbox-gl-native,5104,https://github.com/mapbox/mapbox-gl-native/pull/5412,https://github.com/mapbox/mapbox-gl-native/commit/2bf4e20052e827a4f69dd718ba659f66edccc6df
mapbox,mapbox-gl-native,5140,https://github.com/mapbox/mapbox-gl-native/pull/5194,https://github.com/mapbox/mapbox-gl-native/commit/64f41f811bcfe66eb58dc7fd1ffeffd050625706
mapbox,mapbox-gl-native,5489,https://github.com/mapbox/mapbox-gl-native/pull/6082,https://github.com/mapbox/mapbox-gl-native/commit/410776354d7f16218727639e9ed09be41bce3209
mapbox,mapbox-gl-native,5766,https://github.com/mapbox/mapbox-gl-native/pull/7767,https://github.com/mapbox/mapbox-gl-native/commit/d945419e7cc846eae421fde7f563a9cc1d9fa663
mapbox,mapbox-gl-native,5787,https://github.com/mapbox/mapbox-gl-native/pull/6199,https://github.com/mapbox/mapbox-gl-native/commit/8525d45c04a869909be30c6a084d87f801afeff8
mapbox,mapbox-gl-native,5983,https://github.com/mapbox/mapbox-gl-native/pull/7125,https://github.com/mapbox/mapbox-gl-native/commit/d790132eda070c652b1d3a6ac44dc5d7e66335f4
mapbox,mapbox-gl-native,6651,https://github.com/mapbox/mapbox-gl-native/pull/6739,https://github.com/mapbox/mapbox-gl-native/commit/1a7e941b43a09eab6b2cf1bd024c35e02d4e64a2
mapbox,mapbox-gl-native,7536,https://github.com/mapbox/mapbox-gl-native/pull/7676,https://github.com/mapbox/mapbox-gl-native/commit/08641bb82c055457ae246d4758b7132fc3ed8658
mapbox,mapbox-gl-native,7820,https://github.com/mapbox/mapbox-gl-native/pull/8017,https://github.com/mapbox/mapbox-gl-native/commit/67d7b5bd007005bc55c9d7313a0bfd4ff0cd786c
mapbox,mapbox-gl-native,8247,https://github.com/mapbox/mapbox-gl-native/pull/8320,https://github.com/mapbox/mapbox-gl-native/commit/5a6f97880df8adce8588084414591f29c0abf614
mapbox,mapbox-gl-native,8435,https://github.com/mapbox/mapbox-gl-native/pull/9031,https://github.com/mapbox/mapbox-gl-native/commit/8c7c9c138912548889d9ae2475290b9679ceb3a2
mapbox,mapbox-gl-native,9437,https://github.com/mapbox/mapbox-gl-native/pull/9537,https://github.com/mapbox/mapbox-gl-native/commit/a15c7bc47fc5ac4e84a117e7da2448b99709c05f
mapbox,mapbox-gl-native,9912,https://github.com/mapbox/mapbox-gl-native/pull/9938,https://github.com/mapbox/mapbox-gl-native/commit/7dbec98caf69233a59d1cc03a374f77cbd59ff1f
mapbox,mapbox-gl-native,10252,https://github.com/mapbox/mapbox-gl-native/pull/10269,https://github.com/mapbox/mapbox-gl-native/commit/6c4321dca81919ce3f4f9cff560cff22ea7a98b8
mapbox,mapbox-gl-native,10266,https://github.com/mapbox/mapbox-gl-native/pull/10273,https://github.com/mapbox/mapbox-gl-native/commit/f119524945b8aec8eb8fd5e98453846f400193c6
mapbox,mapbox-gl-native,10266,https://github.com/mapbox/mapbox-gl-native/pull/10284,https://github.com/mapbox/mapbox-gl-native/commit/b19e7d75629bf876343fce00644c7bfbfba77b66
mapbox,mapbox-gl-native,10266,https://github.com/mapbox/mapbox-gl-native/pull/10277,https://github.com/mapbox/mapbox-gl-native/commit/c7a63b3bef91f26cffcf7c782ad0a4e4d2d0f280
mapbox,mapbox-gl-native,11117,https://github.com/mapbox/mapbox-gl-native/pull/11193,https://github.com/mapbox/mapbox-gl-native/commit/736fc8e4f870d44a7aba4d2d9ec1378d63228e53
mapbox,mapbox-gl-native,11117,https://github.com/mapbox/mapbox-gl-native/pull/11133,https://github.com/mapbox/mapbox-gl-native/commit/ea7082a1eb5d11561f12788a82085e7c2756d4e6
mapbox,mapbox-gl-native,11811,https://github.com/mapbox/mapbox-gl-native/pull/11813,https://github.com/mapbox/mapbox-gl-native/commit/8e2aad50043b6fa0a52f6b4a4e0f1fd2c83f2467
mapbox,mapbox-gl-native,11811,https://github.com/mapbox/mapbox-gl-native/pull/11812,https://github.com/mapbox/mapbox-gl-native/commit/543896669fea67c2e7d53f8d15abc2e098eb299f
mapbox,mapbox-gl-native,11957,https://github.com/mapbox/mapbox-gl-native/pull/11962,https://github.com/mapbox/mapbox-gl-native/commit/2ffc1a329aaa35a6cc4fb437ecee5d8f0e325997
mapbox,mapbox-gl-native,11957,https://github.com/mapbox/mapbox-gl-native/pull/11985,https://github.com/mapbox/mapbox-gl-native/commit/4d75ef6094e82f62232a8d6db5eb4a4900523f94
mapbox,mapbox-gl-native,12212,https://github.com/mapbox/mapbox-gl-native/pull/12271,https://github.com/mapbox/mapbox-gl-native/commit/1655160b4a808f72cf16f12a61ffdf3288fc65fd
mapbox,mapbox-gl-native,12545,https://github.com/mapbox/mapbox-gl-native/pull/12556,https://github.com/mapbox/mapbox-gl-native/commit/12c7b68e478dde33d886adfd868d02169cca69ca
mapbox,mapbox-gl-native,12576,https://github.com/mapbox/mapbox-gl-native/pull/14107,https://github.com/mapbox/mapbox-gl-native/commit/dc410252b666a83f2f935e785978bee562eccb6c
mapbox,mapbox-gl-native,14277,https://github.com/mapbox/mapbox-gl-native/pull/14278,https://github.com/mapbox/mapbox-gl-native/commit/3d9bea2314fbbee84f2f663200f343cb6ec3c197
mapbox,mapbox-gl-native,14277,https://github.com/mapbox/mapbox-gl-native/pull/15231,https://github.com/mapbox/mapbox-gl-native/commit/76f6fd4e6147a02a4f381bb259936d0b5240b640
mapbox,mapbox-gl-native,14708,https://github.com/mapbox/mapbox-gl-native/pull/14709,https://github.com/mapbox/mapbox-gl-native/commit/eff50135f2f4d7c8104c7c6fdc65ae763132b979
arrayfire,arrayfire,117,https://github.com/arrayfire/arrayfire/pull/121,https://github.com/arrayfire/arrayfire/commit/6b19b7a45826673cb2474db266d2d024d56abdc1
arrayfire,arrayfire,201,https://github.com/arrayfire/arrayfire/pull/202,https://github.com/arrayfire/arrayfire/commit/9138bd597fcefb51247673a455b82e3f55725b51
arrayfire,arrayfire,212,https://github.com/arrayfire/arrayfire/pull/227,https://github.com/arrayfire/arrayfire/commit/46c66b5658beb84f4897581b16ae235f173ad97c
arrayfire,arrayfire,1226,https://github.com/arrayfire/arrayfire/pull/1890,https://github.com/arrayfire/arrayfire/commit/15e499292b8c224ce7244ac94e5b50b29d758411
arrayfire,arrayfire,1437,https://github.com/arrayfire/arrayfire/pull/1438,https://github.com/arrayfire/arrayfire/commit/103560db85d6293571041dc603366f10ef2b10d8
arrayfire,arrayfire,1679,https://github.com/arrayfire/arrayfire/pull/1680,https://github.com/arrayfire/arrayfire/commit/2f5a9a49541e284c36b1a802e023eff8174e6eca
arrayfire,arrayfire,1725,https://github.com/arrayfire/arrayfire/pull/1809,https://github.com/arrayfire/arrayfire/commit/fa7f6b057d3cccfedbbd983fa659c0674cda6945
mapnik,mapnik,2210,https://github.com/mapnik/mapnik/pull/2241,https://github.com/mapnik/mapnik/commit/f0fd0aa8ce3f377289f32ebeb80f03d47f9977df
nuttyartist,notes,425,https://github.com/nuttyartist/notes/pull/427,https://github.com/nuttyartist/notes/commit/e9ec0f996e7a8523f00eaf68a7c2c58d2fac9216
defold,defold,7187,https://github.com/defold/defold/pull/7358,https://github.com/defold/defold/commit/d490c2a645405c5d9aadea9cf3cd9175e90dc2b8
defold,defold,7187,https://github.com/defold/defold/pull/7364,https://github.com/defold/defold/commit/cdbcb032fa59e306dcc5d00ab22c749cf2fe11f0
defold,defold,7543,https://github.com/defold/defold/pull/8248,https://github.com/defold/defold/commit/7f6135aaea28fc09602cf063ad87ad4772f6a0d3
defold,defold,8678,https://github.com/defold/defold/pull/8839,https://github.com/defold/defold/commit/a513dc0246ce19cb2204ae307ddf3b52c68e6138
oneapi-src,oneDNN,1693,https://github.com/oneapi-src/oneDNN/pull/1883,https://github.com/oneapi-src/oneDNN/commit/b6b4d5635d30908f2f52840d0b82843e0886aa24
oneapi-src,oneDNN,1693,https://github.com/oneapi-src/oneDNN/pull/1964,https://github.com/oneapi-src/oneDNN/commit/d2ccf8d3b00267f5f83668a4e936173c68c85111
oneapi-src,oneDNN,1693,https://github.com/oneapi-src/oneDNN/pull/1924,https://github.com/oneapi-src/oneDNN/commit/da22b231d3717be8a9974f0a917b0cd7130062fa
xtensor-stack,xtensor,1911,https://github.com/xtensor-stack/xtensor/pull/2064,https://github.com/xtensor-stack/xtensor/commit/14d9486e049ca54deb444a39ce399690b5ad1463
xtensor-stack,xtensor,2063,https://github.com/xtensor-stack/xtensor/pull/2064,https://github.com/xtensor-stack/xtensor/commit/14d9486e049ca54deb444a39ce399690b5ad1463
pistacheio,pistache,1148,https://github.com/pistacheio/pistache/pull/1182,https://github.com/pistacheio/pistache/commit/575ccf415232dfbafb827b0fcde68f6657e8f7dd
pistacheio,pistache,1148,https://github.com/pistacheio/pistache/pull/1151,https://github.com/pistacheio/pistache/commit/b0b7d3076dcdba48935cfe14049b76809d0cd256
solvespace,solvespace,481,https://github.com/solvespace/solvespace/pull/600,https://github.com/solvespace/solvespace/commit/43f79344ace81268eea74583de03be9c67f9d82a
solvespace,solvespace,720,https://github.com/solvespace/solvespace/pull/915,https://github.com/solvespace/solvespace/commit/1a0f4c105539642d70f96ce0415e78466021b425
solvespace,solvespace,720,https://github.com/solvespace/solvespace/pull/908,https://github.com/solvespace/solvespace/commit/92865eb97ef0193d3d398807c4acd32e4fc7ad9c
solvespace,solvespace,759,https://github.com/solvespace/solvespace/pull/762,https://github.com/solvespace/solvespace/commit/c6a06e72020e1b02180ee0f3a487854a8775d921
solvespace,solvespace,932,https://github.com/solvespace/solvespace/pull/973,https://github.com/solvespace/solvespace/commit/eb97baca9896ab838ccb61d6d26b68dc584bc4b3
solvespace,solvespace,939,https://github.com/solvespace/solvespace/pull/973,https://github.com/solvespace/solvespace/commit/eb97baca9896ab838ccb61d6d26b68dc584bc4b3
baidu,bfs,617,https://github.com/baidu/bfs/pull/618,https://github.com/baidu/bfs/commit/ee3e712d1bf94293b2b79d66eae1c5d782d784a7
baidu,bfs,625,https://github.com/baidu/bfs/pull/626,https://github.com/baidu/bfs/commit/8f20b8292e05dabc6b04891ae2ea117928dfdafe
baidu,bfs,676,https://github.com/baidu/bfs/pull/703,https://github.com/baidu/bfs/commit/3a595918ade9c537c20a443abe5f9d161bfe8ebe
baidu,bfs,680,https://github.com/baidu/bfs/pull/696,https://github.com/baidu/bfs/commit/a59e6ad31e2fa0916f2bbb35978d93f7cc607657
baidu,bfs,682,https://github.com/baidu/bfs/pull/683,https://github.com/baidu/bfs/commit/ce029038d26398c8daa269a340e5de889487aa25
baidu,bfs,709,https://github.com/baidu/bfs/pull/707,https://github.com/baidu/bfs/commit/3def50b9818458d061ca233d4ed4661feda44e11
baidu,bfs,713,https://github.com/baidu/bfs/pull/714,https://github.com/baidu/bfs/commit/e0ca0ee1f6a5fdbeb524c902bd3d6ecdf4f46b5f
baidu,bfs,716,https://github.com/baidu/bfs/pull/731,https://github.com/baidu/bfs/commit/3729b2a795c1460a15c5b15e2f91cf8bcdf8694a
baidu,bfs,716,https://github.com/baidu/bfs/pull/717,https://github.com/baidu/bfs/commit/ee53b64ef414f491d2cba4a85084cd9b0eb7d4ec
baidu,bfs,753,https://github.com/baidu/bfs/pull/774,https://github.com/baidu/bfs/commit/9361ced17fa357c4c078fe1a65264c77a89a8cae
baidu,bfs,756,https://github.com/baidu/bfs/pull/757,https://github.com/baidu/bfs/commit/b3a459528abb97208f7f6f9a157bdb432714643f
baidu,bfs,772,https://github.com/baidu/bfs/pull/773,https://github.com/baidu/bfs/commit/7bc163bc85f5d2ea69dc8746e5fbb1a813afffc0
baidu,bfs,776,https://github.com/baidu/bfs/pull/777,https://github.com/baidu/bfs/commit/47d36bb608c5cddcbc85cd3f32adc67bc7c3ca31
baidu,bfs,823,https://github.com/baidu/bfs/pull/824,https://github.com/baidu/bfs/commit/7c9a3bb19e4cc381b262bbba60081894def2293d
facebookincubator,velox,3173,https://github.com/facebookincubator/velox/pull/3174,https://github.com/facebookincubator/velox/commit/ba95637ba14a2120f4ad55b1e3ef0a4f908ac9bf
facebookincubator,velox,3194,https://github.com/facebookincubator/velox/pull/4588,https://github.com/facebookincubator/velox/commit/1f7a024b64583442679a39cbabceb90b49a3f7b0
facebookincubator,velox,3863,https://github.com/facebookincubator/velox/pull/3868,https://github.com/facebookincubator/velox/commit/591877950a55f2e06705059ba97bc1c02dbb8b87
facebookincubator,velox,5324,https://github.com/facebookincubator/velox/pull/5651,https://github.com/facebookincubator/velox/commit/05c6e8ea3d467be38287324ec5a92c0b6bb4dfc5
facebookincubator,velox,9254,https://github.com/facebookincubator/velox/pull/9307,https://github.com/facebookincubator/velox/commit/941cd2c11655557b640bef5ad988e6c816f99698
facebookincubator,velox,9563,https://github.com/facebookincubator/velox/pull/11010,https://github.com/facebookincubator/velox/commit/e53da739bd4a7a7663c3d5832b2b844a41ed44a6
facebookincubator,velox,9914,https://github.com/facebookincubator/velox/pull/9926,https://github.com/facebookincubator/velox/commit/40c8e68b664f2d8ca83ef724407ba3fa6ae14641
facebookincubator,velox,10057,https://github.com/facebookincubator/velox/pull/10084,https://github.com/facebookincubator/velox/commit/fa9bfdbad216f0d793113c52de7aae2520526239
cyberbotics,webots,2283,https://github.com/cyberbotics/webots/pull/2296,https://github.com/cyberbotics/webots/commit/bd1fe5bd544a972fe846b1c68386fecf0ad19959
gqrx-sdr,gqrx,1232,https://github.com/gqrx-sdr/gqrx/pull/1239,https://github.com/gqrx-sdr/gqrx/commit/e8d954c2b93e988415257ebbcf6072b59aa959e5
gqrx-sdr,gqrx,1232,https://github.com/gqrx-sdr/gqrx/pull/1240,https://github.com/gqrx-sdr/gqrx/commit/f4986babd9fcbafdf79db3a1654d5dd6d9b74f44
gqrx-sdr,gqrx,1232,https://github.com/gqrx-sdr/gqrx/pull/1238,https://github.com/gqrx-sdr/gqrx/commit/9139accf1d47f37b26e037f0f7fbfb4edfd1892a
OpenXRay,xray-16,925,https://github.com/OpenXRay/xray-16/pull/1077,https://github.com/OpenXRay/xray-16/commit/a93ded6c3f9098fd61684750d1aa5ad20711fa4d
OpenXRay,xray-16,1069,https://github.com/OpenXRay/xray-16/pull/888,https://github.com/OpenXRay/xray-16/commit/c7441f9a79cf0fc9f43144afeb6ff78fb8b193f7
google,earthenterprise,1842,https://github.com/google/earthenterprise/pull/1843,https://github.com/google/earthenterprise/commit/399f380a66fb1caecb14a937f2ba42eed032185a
ispc,ispc,317,https://github.com/ispc/ispc/pull/321,https://github.com/ispc/ispc/commit/0d3993fa251ce9a65728dfd96c49214531b12269
ispc,ispc,319,https://github.com/ispc/ispc/pull/324,https://github.com/ispc/ispc/commit/8ef6bc16364d4c08aa5972141748110160613087
ispc,ispc,712,https://github.com/ispc/ispc/pull/737,https://github.com/ispc/ispc/commit/cc81cd32157d5df761521b6112fd4c64fccac836
ispc,ispc,1498,https://github.com/ispc/ispc/pull/2560,https://github.com/ispc/ispc/commit/cd5407cf48a49ee9b03160b842560d7fe3fcda25
ispc,ispc,1678,https://github.com/ispc/ispc/pull/2560,https://github.com/ispc/ispc/commit/cd5407cf48a49ee9b03160b842560d7fe3fcda25
ispc,ispc,2147,https://github.com/ispc/ispc/pull/2501,https://github.com/ispc/ispc/commit/b3c2e50a2fef469e7de99ddc8dc7a514f0e201c2
ispc,ispc,2147,https://github.com/ispc/ispc/pull/2531,https://github.com/ispc/ispc/commit/98c3d2f0b7d93bdc8cae8548d17e8209e9793045
ispc,ispc,2468,https://github.com/ispc/ispc/pull/2586,https://github.com/ispc/ispc/commit/dda39e5da5cecf251602e1e03400a6cac24b7dc6
ispc,ispc,2611,https://github.com/ispc/ispc/pull/2836,https://github.com/ispc/ispc/commit/166a6337f2088912a08be62cee49e81e18db204e
ispc,ispc,2611,https://github.com/ispc/ispc/pull/2809,https://github.com/ispc/ispc/commit/6510c8ff2a6a4effec8eedecf3b9f5dc3c5b3076
ispc,ispc,2777,https://github.com/ispc/ispc/pull/2781,https://github.com/ispc/ispc/commit/8bdc1e1e13b54fe540bc8c50ba51b4582a70571f
randombit,botan,934,https://github.com/randombit/botan/pull/2022,https://github.com/randombit/botan/commit/6279da6687ce7fc0e9b2ea3699daf5d55276a21b
randombit,botan,2710,https://github.com/randombit/botan/pull/3424,https://github.com/randombit/botan/commit/f87b77ff8151b5510de5b9b3d6fa75bca6e8877f
randombit,botan,3925,https://github.com/randombit/botan/pull/3983,https://github.com/randombit/botan/commit/ab9947695d69c43feb5d88792bea3a638293b8a0
appleseedhq,appleseed,344,https://github.com/appleseedhq/appleseed/pull/383,https://github.com/appleseedhq/appleseed/commit/0984d4f8ee10493bde81d9818e5518f80c0dc557
appleseedhq,appleseed,584,https://github.com/appleseedhq/appleseed/pull/659,https://github.com/appleseedhq/appleseed/commit/bf85fa74636c811baa4510a88efcc75ea5b4bb6a
appleseedhq,appleseed,1908,https://github.com/appleseedhq/appleseed/pull/1931,https://github.com/appleseedhq/appleseed/commit/7eef078a6693a15d74e710b94f36920fbf9b1daf
appleseedhq,appleseed,2393,https://github.com/appleseedhq/appleseed/pull/2496,https://github.com/appleseedhq/appleseed/commit/4239cffa7c2e92440df945e867eca80b7979d4ec
contour-terminal,contour,811,https://github.com/contour-terminal/contour/pull/815,https://github.com/contour-terminal/contour/commit/1481c3fe9aeb8f962fcdf8c3072671c89cbb9aa9
contour-terminal,contour,1229,https://github.com/contour-terminal/contour/pull/1520,https://github.com/contour-terminal/contour/commit/3486e5a2d6d97aa7436c4aa5771695bb3ab3cf1a
CytopiaTeam,Cytopia,565,https://github.com/CytopiaTeam/Cytopia/pull/759,https://github.com/CytopiaTeam/Cytopia/commit/39624536c1859a920e15bb5b6f12c863f836b6c4
h2oai,datatable,389,https://github.com/h2oai/datatable/pull/390,https://github.com/h2oai/datatable/commit/492062bd01ef469e439ad2f0ed0feb4891492fc1
h2oai,datatable,401,https://github.com/h2oai/datatable/pull/430,https://github.com/h2oai/datatable/commit/c5669d018609c71e72ad3447211a6b07b5b02f6f
h2oai,datatable,433,https://github.com/h2oai/datatable/pull/434,https://github.com/h2oai/datatable/commit/c1a5f0f9857445de1a365f52531183d65b715835
h2oai,datatable,772,https://github.com/h2oai/datatable/pull/773,https://github.com/h2oai/datatable/commit/0f0ebeb790d27867b314753044dd72f5fcc06c09
h2oai,datatable,818,https://github.com/h2oai/datatable/pull/822,https://github.com/h2oai/datatable/commit/c68b2263b697fa2f69465b70f18122939918e614
h2oai,datatable,1122,https://github.com/h2oai/datatable/pull/1123,https://github.com/h2oai/datatable/commit/b4304a7cb4693be1f926319139f9e59801c74b11
h2oai,datatable,1284,https://github.com/h2oai/datatable/pull/1285,https://github.com/h2oai/datatable/commit/e43b1a9c079bf4e54e66439acf68842186a8eb4d
h2oai,datatable,1415,https://github.com/h2oai/datatable/pull/1421,https://github.com/h2oai/datatable/commit/bb4c8f6a90ceb1a5989896ba8bfcb0d748f40a23
h2oai,datatable,1591,https://github.com/h2oai/datatable/pull/1867,https://github.com/h2oai/datatable/commit/3e13413143fd0c31aa2f9490cd969623346d518a
h2oai,datatable,2362,https://github.com/h2oai/datatable/pull/2364,https://github.com/h2oai/datatable/commit/32124753976bd2aa5ad69fc7aa1f8eed3917edbe
TileDB-Inc,TileDB,483,https://github.com/TileDB-Inc/TileDB/pull/652,https://github.com/TileDB-Inc/TileDB/commit/0a3fe37d83804dd72f386d5ad3c141af56e72452
TileDB-Inc,TileDB,527,https://github.com/TileDB-Inc/TileDB/pull/807,https://github.com/TileDB-Inc/TileDB/commit/ebbd1845921f7162bd554bdfb038fd78f5c475f2
TileDB-Inc,TileDB,531,https://github.com/TileDB-Inc/TileDB/pull/532,https://github.com/TileDB-Inc/TileDB/commit/520a0ee2cdc310662dd07dff60ff09b683ce24b0
TileDB-Inc,TileDB,567,https://github.com/TileDB-Inc/TileDB/pull/570,https://github.com/TileDB-Inc/TileDB/commit/d81cfd040fdcb529b4c293f30c32dd8be183e54f
TileDB-Inc,TileDB,632,https://github.com/TileDB-Inc/TileDB/pull/916,https://github.com/TileDB-Inc/TileDB/commit/8d9b29417a26ff3905403712bc7f107bb053dc5e
TileDB-Inc,TileDB,638,https://github.com/TileDB-Inc/TileDB/pull/685,https://github.com/TileDB-Inc/TileDB/commit/2b2c0eb901a6f1696ab7486f0f9102aaba207d3c
TileDB-Inc,TileDB,639,https://github.com/TileDB-Inc/TileDB/pull/667,https://github.com/TileDB-Inc/TileDB/commit/8fc3dfeb4726c88036299d2c6436a159dfb52404
TileDB-Inc,TileDB,639,https://github.com/TileDB-Inc/TileDB/pull/651,https://github.com/TileDB-Inc/TileDB/commit/bb0e1072835ee8e9bd7ef4073316a5515bb7cba1
TileDB-Inc,TileDB,720,https://github.com/TileDB-Inc/TileDB/pull/721,https://github.com/TileDB-Inc/TileDB/commit/54c04d73f6452e50a2ca3dc47e471c6b0e1ea6e0
TileDB-Inc,TileDB,732,https://github.com/TileDB-Inc/TileDB/pull/998,https://github.com/TileDB-Inc/TileDB/commit/f3590735f874862475655e9dcf1d0afcb064d14e
TileDB-Inc,TileDB,799,https://github.com/TileDB-Inc/TileDB/pull/889,https://github.com/TileDB-Inc/TileDB/commit/04c91df364f801ee15cd9e9be6808f233c34e8d4
TileDB-Inc,TileDB,867,https://github.com/TileDB-Inc/TileDB/pull/916,https://github.com/TileDB-Inc/TileDB/commit/8d9b29417a26ff3905403712bc7f107bb053dc5e
TileDB-Inc,TileDB,1029,https://github.com/TileDB-Inc/TileDB/pull/1415,https://github.com/TileDB-Inc/TileDB/commit/6fc70bcc6af6d040d5f4320d529769448c70b563
TileDB-Inc,TileDB,1033,https://github.com/TileDB-Inc/TileDB/pull/1036,https://github.com/TileDB-Inc/TileDB/commit/17150be0512fac2dae96f8da1adbaaaf3978ad93
TileDB-Inc,TileDB,1033,https://github.com/TileDB-Inc/TileDB/pull/1034,https://github.com/TileDB-Inc/TileDB/commit/3db1195e2e8df48ca399b18d0250256443651bda
TileDB-Inc,TileDB,1043,https://github.com/TileDB-Inc/TileDB/pull/1415,https://github.com/TileDB-Inc/TileDB/commit/6fc70bcc6af6d040d5f4320d529769448c70b563
TileDB-Inc,TileDB,1064,https://github.com/TileDB-Inc/TileDB/pull/1065,https://github.com/TileDB-Inc/TileDB/commit/dabc12452716de7d59bd6f66dbaad0a71495407c
TileDB-Inc,TileDB,1082,https://github.com/TileDB-Inc/TileDB/pull/1084,https://github.com/TileDB-Inc/TileDB/commit/5f57822df49770c2c2fa2409e6e42ce9282db412
TileDB-Inc,TileDB,1083,https://github.com/TileDB-Inc/TileDB/pull/1084,https://github.com/TileDB-Inc/TileDB/commit/5f57822df49770c2c2fa2409e6e42ce9282db412
TileDB-Inc,TileDB,1086,https://github.com/TileDB-Inc/TileDB/pull/3161,https://github.com/TileDB-Inc/TileDB/commit/2fcc2a05410b86f3e7fe88b9ed48f8a55874c843
TileDB-Inc,TileDB,1086,https://github.com/TileDB-Inc/TileDB/pull/1093,https://github.com/TileDB-Inc/TileDB/commit/027e482775b62152b99313a605f6fbfecb386348
TileDB-Inc,TileDB,1220,https://github.com/TileDB-Inc/TileDB/pull/1229,https://github.com/TileDB-Inc/TileDB/commit/9d3b880e7a2ea192055da8b62aa115761a7b6568
rwengine,openrw,622,https://github.com/rwengine/openrw/pull/660,https://github.com/rwengine/openrw/commit/f7bd8701db2a98678e206ae78515b0a0e16b092b
kokkos,kokkos,5581,https://github.com/kokkos/kokkos/pull/5601,https://github.com/kokkos/kokkos/commit/76d2e535f4a5886ca99c063783655f8aabd30a1b
kokkos,kokkos,5600,https://github.com/kokkos/kokkos/pull/5742,https://github.com/kokkos/kokkos/commit/910d43e45b04fb0e7d155233f7069cab0aeefc79
kokkos,kokkos,7263,https://github.com/kokkos/kokkos/pull/7264,https://github.com/kokkos/kokkos/commit/449d59320b3d0338aab288359592432ae53d3f30
FEX-Emu,FEX,2688,https://github.com/FEX-Emu/FEX/pull/3442,https://github.com/FEX-Emu/FEX/commit/a6211f29e7795f1ee2f4e97189d3d82f56539243
FEX-Emu,FEX,2688,https://github.com/FEX-Emu/FEX/pull/3056,https://github.com/FEX-Emu/FEX/commit/a24680b0a1d210099bb72741561174fbd8c07228
oracle,graaljs,290,https://github.com/oracle/graaljs/pull/832,https://github.com/oracle/graaljs/commit/ed3e77d724ba9f25b33249dd3e421d1ba300a4dd
pioneerspacesim,pioneer,2346,https://github.com/pioneerspacesim/pioneer/pull/2347,https://github.com/pioneerspacesim/pioneer/commit/e769017b2698fec1c6826c6148df9ec472ad5692
